original_title,release_date,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,budget,6.0 cast,5.0 cast,8.0 cast,6.0 director,8.0 production_companies,6.0 production_companies,7.0 cast,4.0 cast,7.0 production_companies,8.0 director,vote_average,4.0 production_companies,7.0 director,5.0 director,4.0 director,5.0 production_companies
RV,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54083457.914578594,3.3333333333333335,5.0,0.0,1.0,0.0,1.0,2.0,0.6666666666666666,0.6666666666666666,0.0,5.0,0.6666666666666666,0.0,1.0,0.0,1.0
Rabbit Hole,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000.0,5.0,4.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
Race to Witch Mountain,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,50820021.7062476,2.2,5.0,0.0,0.2,0.2,1.0,0.2,1.2,0.8,0.0,5.0,0.6,0.0,1.0,0.0,2.0
Racing Stripes,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33496898.689634804,2.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0
Radio,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37931284.63304079,4.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,0.0,7.0,2.0,1.0,0.0,1.0,1.0
Radio Flyer,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54390848.910613395,5.0,3.0,1.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0
Raging Bull,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47628661.5525832,2.0,2.0,2.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,1.0
Raiders of the Lost Ark,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43167434.4874226,3.0,3.5,1.0,1.0,1.5,2.0,5.0,2.0,2.0,0.0,7.0,1.0,1.0,1.0,0.0,2.0
Rain Man,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46097275.5772577,2.0,2.0,0.0,1.0,0.0,1.0,5.0,0.0,2.0,0.0,7.0,0.0,1.0,1.0,0.0,1.0
Raise Your Voice,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,17316680.997182198,0.3333333333333333,5.0,0.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,0.0,1.3333333333333333,0.0,5.0,0.6666666666666666,0.0,1.0,0.0,4.0
Raising Arizona,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11514482.6283879,3.5,3.5,0.0,0.5,0.0,0.0,5.0,0.0,1.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0
Raising Cain,8,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,18648291.055067398,1.5,5.0,0.0,1.0,0.25,1.25,2.0,0.5,1.25,0.0,5.0,0.75,0.75,1.0,0.25,2.0
Raising Helen,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,57722269.9906074,3.0,5.0,0.0,0.6666666666666666,0.0,2.6666666666666665,1.3333333333333333,1.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,3.0
Rambo,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50639331.6904583,5.0,3.0,0.0,1.0,0.0,5.0,1.0,0.5,1.5,0.0,6.0,2.5,0.0,1.0,0.5,4.0
Rambo III,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,116165134.454689,3.0,5.0,0.0,0.0,0.0,2.0,2.0,0.5,1.25,0.0,5.0,0.5,0.0,1.0,0.0,2.0
Rambo: First Blood Part II,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,89195306.2997226,5.0,1.8,0.0,1.0,0.0,2.0,2.0,1.2,1.2,0.0,6.0,0.4,0.6,0.0,0.0,2.0
Rampart,12,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,11632776.5110976,4.25,5.0,0.25,0.25,0.0,0.0,3.5,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,4.0
Random Hearts,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,83779382.1820366,3.5,5.0,0.5,1.0,0.0,1.0,2.5,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0
Rango,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,130868735.74984798,5.0,1.4,0.0,1.0,0.4,5.0,1.6,0.0,0.8,0.0,6.0,1.0,0.2,0.2,0.0,2.6
Ransom,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,111217339.11682,5.0,3.5,0.0,1.0,0.0,1.0,3.0,0.5,1.0,0.0,6.0,1.0,0.5,0.0,0.0,1.0
Rapa Nui,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29422231.231963202,5.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,3.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0
Rapid Fire,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15540242.545889499,5.0,3.0,0.0,1.0,0.5,1.0,2.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0
Rat Race,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59111429.6013044,2.0,5.0,0.0,0.5,1.0,2.0,0.5,0.5,1.0,0.0,5.0,1.0,0.5,1.0,0.0,3.0
Ratatouille,6,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,157750287.39473101,0.75,0.25,0.0,0.25,1.5,2.0,5.0,0.25,2.0,0.0,7.0,0.5,2.0,0.0,0.0,1.75
Raw Deal,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16909954.4923283,0.6666666666666666,5.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,5.0,0.0,0.0,1.0,0.0,3.0
Ray,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46177815.9924859,3.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0
Razorback,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11544731.215567801,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,3.0
Re-Animator,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1824449.44703978,5.0,1.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,6.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666
Ready to Rumble,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30391010.744235303,1.0,3.0,0.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,5.0,1.0,0.0,4.0,2.0,0.0,0.6666666666666666,1.0,2.0
Real Steel,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,106633784.685061,5.0,1.3333333333333333,0.0,1.0,0.0,5.0,2.0,0.3333333333333333,2.0,0.0,6.0,0.6666666666666666,0.0,0.6666666666666666,0.0,3.3333333333333335
Reality Bites,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16917782.9583788,5.0,4.0,0.0,1.0,1.0,2.0,4.0,1.0,2.0,0.0,6.0,1.0,1.0,1.0,0.0,1.0
Rebound,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50245348.0344522,2.0,5.0,0.0,0.5,0.0,1.5,0.0,1.5,1.0,0.0,5.0,1.5,0.0,1.0,1.0,3.0
Red Dawn,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,61733378.287895896,2.25,5.0,0.0,0.0,0.0,1.5,1.25,0.0,0.75,0.0,5.0,0.0,0.0,1.0,0.0,2.0
Red Dragon,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,94556388.70240259,5.0,2.0,0.0,1.0,0.0,2.0,3.3333333333333335,0.3333333333333333,1.6666666666666667,0.0,6.0,1.3333333333333333,0.0,0.0,0.0,2.0
Red Eye,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,29030645.531016804,5.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,6.0,0.0,0.5,1.0,0.5,1.5
Red Heat,6,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53472839.6696189,2.0,5.0,0.0,1.0,0.0,1.0,1.6666666666666667,1.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,4.0
Red Lights,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13296419.938931402,5.0,2.0,0.0,1.0,0.0,5.0,2.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
Red Planet,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,101303369.147451,3.3333333333333335,5.0,0.0,0.0,1.0,3.0,2.3333333333333335,1.0,2.6666666666666665,0.0,5.0,2.3333333333333335,0.0,1.0,0.0,5.0
Red Riding Hood,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40714717.7888418,3.0,5.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,5.0,1.0,0.0,1.0,0.0,3.0
Red Rock West,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12075759.6935896,5.0,2.0,0.0,1.0,0.0,2.0,1.6666666666666667,0.6666666666666666,2.0,0.0,6.0,0.6666666666666666,0.0,0.0,0.0,1.3333333333333333
Red Scorpion,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,29502256.369444896,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,3.0,0.0,0.6666666666666666,1.0,0.0
Red Sonja,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36286272.3355689,2.6666666666666665,5.0,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,5.0,1.0,0.0,1.0,0.0,2.0
Red State,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3877592.17036588,1.0,5.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,0.0,0.0,5.0,0.0,0.0,1.0,0.3333333333333333,2.0
Red Tails,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,55085168.3184302,5.0,1.6,0.0,1.0,0.4,3.0,1.6,0.4,1.0,0.0,6.0,0.6,0.0,0.0,0.0,0.8
Redd Inc.,11,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,474872.140676122,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0
Redemption,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18720667.054808397,1.0,5.0,0.0,0.5,0.0,1.0,1.0,0.5,1.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0
Reds,12,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,76742105.75541809,5.0,1.5,1.0,1.0,0.0,2.0,1.5,0.5,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
Reign Over Me,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21033371.6526309,5.0,2.0,0.0,1.0,0.0,3.0,5.0,0.0,5.0,0.0,7.0,1.0,1.0,0.0,0.0,3.0
Reign of Fire,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,72735683.6172328,2.75,5.0,0.75,0.5,0.0,2.25,1.5,0.75,2.0,0.0,5.0,1.0,0.0,1.0,0.0,5.0
Reindeer Games,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,53184268.802411795,4.0,5.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,2.0
Remember the Titans,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37988763.430294104,2.0,3.0,0.0,0.0,0.0,2.0,5.0,0.0,4.0,0.0,7.0,0.0,1.0,0.0,0.0,2.0
Renaissance Man,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,58844462.4639265,2.0,5.0,0.0,0.5,0.0,1.0,1.0,0.5,1.0,0.0,5.0,1.0,0.0,1.0,0.0,2.0
Rendition,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,28920886.0223675,2.0,5.0,0.0,1.0,0.0,1.0,1.5,0.5,1.0,0.0,5.0,0.0,1.0,1.0,0.0,3.0
Reno 911!: Miami,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10516685.826315401,1.0,5.0,0.0,0.0,0.0,1.0,0.75,0.5,0.25,0.0,5.0,0.75,0.0,1.0,0.0,1.0
Rent,11,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,44662531.5861797,5.0,0.75,0.0,1.0,0.0,3.0,0.25,0.25,1.5,0.0,6.0,1.75,0.25,0.25,0.0,1.75
Repo Man,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3148563.05879122,5.0,1.0,0.0,1.0,0.0,1.0,1.3333333333333333,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
Repo Men,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,32000000.0,5.0,3.25,0.0,1.0,0.0,4.0,1.0,0.0,2.5,0.0,6.0,1.25,0.0,0.0,0.0,2.75
Requiem for a Dream,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5698314.51454412,3.0,4.0,1.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,7.0,0.0,1.0,1.0,0.0,1.0
Rescue Dawn,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10816691.5829157,5.0,1.3333333333333333,0.3333333333333333,1.0,0.0,1.0,0.6666666666666666,0.0,1.0,0.0,6.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0
Reservoir Dogs,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1864829.10550674,3.5,2.0,0.0,0.5,0.0,1.0,5.0,0.5,3.0,1.0,7.0,1.0,1.0,0.0,0.0,2.0
Resident Evil,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,40004625.989478,5.0,2.0,0.0,1.0,0.0,4.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,6.0,0.6666666666666666,0.0,1.0,0.0,3.3333333333333335
Resident Evil: Afterlife,9,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,60000000.0,2.0,5.0,0.0,0.75,0.0,2.75,0.75,0.0,0.25,0.0,5.0,1.0,0.0,1.0,0.0,3.0
Resident Evil: Apocalypse,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,51950042.9915466,5.0,3.3333333333333335,0.0,1.0,0.0,2.0,0.6666666666666666,0.6666666666666666,0.0,0.0,6.0,0.3333333333333333,0.0,0.0,0.0,1.0
Resident Evil: Extinction,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,47325086.2184195,5.0,3.0,0.0,1.0,0.0,4.0,0.6666666666666666,0.0,0.3333333333333333,0.0,6.0,0.6666666666666666,0.0,1.0,0.6666666666666666,3.0
Resident Evil: Retribution,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,61733378.287895896,3.3333333333333335,5.0,0.0,1.0,0.0,1.0,1.3333333333333333,1.0,0.3333333333333333,0.0,5.0,0.0,0.0,1.0,0.0,1.0
Restless,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7755184.34073177,5.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,6.0,1.5,0.5,0.5,0.0,2.0
Return of the Jedi,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70824243.1274759,1.3333333333333333,1.0,5.0,0.0,2.0,2.0,5.0,0.6666666666666666,2.0,0.0,7.0,1.0,1.0,0.0,0.0,1.6666666666666667
Return of the Living Dead 3,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3018939.92339741,0.3333333333333333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0
Return of the Living Dead Part II,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11432124.3431599,5.0,0.5,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
Return to Me,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,30391010.744235303,3.3333333333333335,5.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,2.0
Return to Never Land,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,24245227.872410897,5.0,0.0,0.0,2.0,0.5,5.0,0.0,0.0,1.0,0.0,6.0,0.5,0.0,0.0,0.0,3.25
Return to Oz,6,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,50679151.306660496,5.0,0.75,0.0,1.0,0.25,4.0,0.0,0.5,1.0,0.0,6.0,0.75,0.0,0.0,0.0,1.0
Return to the Blue Lagoon,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17612021.261232,0.6666666666666666,5.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0
Revolutionary Road,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,35447532.1833208,5.0,2.0,0.0,1.0,0.0,5.0,3.5,1.0,3.0,0.0,6.0,0.0,0.5,0.0,0.0,3.0
Ricki and the Flash,7,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16559992.713603199,1.3333333333333333,5.0,0.0,0.6666666666666666,0.0,1.3333333333333333,1.0,0.0,1.0,0.3333333333333333,5.0,0.0,0.3333333333333333,1.0,0.0,3.0
Riddick,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,35569267.4041361,5.0,3.0,0.0,1.0,0.0,3.0,2.0,1.3333333333333333,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.6666666666666666
Ride Along,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23027276.269286398,5.0,3.0,0.0,1.0,0.0,4.0,2.0,1.5,1.0,0.0,6.0,1.5,0.0,1.0,0.0,3.0
Ride with the Devil,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,49744008.1705842,5.0,2.0,0.0,1.0,0.5,2.0,1.25,0.0,1.25,0.0,6.0,0.5,0.5,0.0,0.0,1.0
Ridicule,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4170650.2168807597,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
Riding in Cars with Boys,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,59111429.60130439,5.0,4.666666666666667,0.0,1.0,0.0,1.0,1.3333333333333333,1.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0
Righteous Kill,9,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,60767198.02855001,3.4,5.0,0.8,0.0,0.0,2.0,2.2,1.4,1.0,0.0,5.0,1.6,0.2,1.0,0.0,5.0
Rio,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,87245823.83323249,5.0,2.0,0.25,1.0,0.0,2.0,1.5,0.25,1.0,0.0,6.0,0.0,0.0,0.75,0.0,1.5
Rio 2,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94872378.2294603,5.0,2.25,0.25,1.0,0.0,2.0,0.5,0.0,1.0,0.0,6.0,0.0,0.0,0.75,0.0,1.5
Rise of the Guardians,11,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,137712920.796075,5.0,2.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
Rise of the Planet of the Apes,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,90154017.96100691,5.0,1.75,0.0,1.0,0.0,1.0,2.0,0.5,0.5,0.0,6.0,0.5,0.0,0.5,0.0,1.0
Risky Business,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13573734.3861004,5.0,2.0,0.0,1.0,0.0,1.0,1.5,1.0,0.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0
Road Games,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,4196833.90849942,1.0,5.0,0.0,1.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0
Road House,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26384774.0856488,5.0,3.0,0.0,1.0,0.0,3.0,0.5,0.0,1.5,0.0,6.0,1.0,0.0,0.0,0.0,2.0
Road Trip,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20260673.829490196,1.0,5.0,0.0,0.5,0.0,1.5,0.0,1.5,1.0,0.0,5.0,0.0,0.5,1.0,0.0,2.0
Road to Perdition,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,96980911.48964371,2.3333333333333335,1.0,0.6666666666666666,1.0,0.0,2.3333333333333335,5.0,0.6666666666666666,3.0,0.0,7.0,1.0,1.0,0.0,0.0,2.3333333333333335
Rob Roy,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40067072.278995,5.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
Robin Hood,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,73667393.6819896,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.5
Robin Hood,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000000.0,5.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,2.0,0.0,6.0,1.0,1.0,1.0,0.0,4.0
Robin Hood: Men in Tights,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30189399.233974103,5.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
Robin Hood: Prince of Thieves,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,76852456.412649,5.0,2.75,0.25,1.0,0.75,2.0,3.25,0.25,1.5,0.0,6.0,1.25,0.0,0.5,0.0,2.0
RoboCop,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,24948045.694840398,5.0,2.0,0.0,1.0,0.0,1.0,0.6666666666666666,1.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0
RoboCop,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,110530926.092575,2.5,5.0,0.5,0.0,0.0,3.0,2.0,1.5,3.0,0.0,5.0,1.5,0.0,1.0,0.0,3.0
RoboCop 2,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,58411448.9110103,0.8,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6,5.0,1.0,0.0,1.0,0.0,1.0
RoboCop 3,11,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,33208339.1573716,1.2,1.4,0.0,0.0,0.0,1.0,0.2,5.0,1.0,0.0,4.0,1.0,0.4,0.0,1.0,1.0
Robot & Frank,8,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2374360.70338061,5.0,3.5,0.0,1.0,0.0,5.0,2.25,1.0,1.25,0.0,6.0,0.0,0.0,0.0,0.0,0.5
Robots,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,83742246.724087,2.5,5.0,0.0,1.5,0.0,1.5,1.0,0.25,0.75,0.0,5.0,0.0,0.0,2.0,0.0,2.0
Rock Star,9,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,70194822.651549,2.0,5.0,0.0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,2.0
Rock of Ages,6,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,71230821.1014184,2.5,5.0,0.0,0.75,0.25,1.25,1.25,0.0,1.0,0.0,5.0,0.75,0.5,1.0,0.0,2.0
Rock the Kasbah,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13799993.928002601,2.0,5.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,5.0,0.3333333333333333,0.6666666666666666,1.0,0.0,4.0
Rock-A-Doodle,8,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,28819671.154743303,1.4,4.0,0.0,1.6,0.0,1.6,0.8,0.2,0.0,0.0,5.0,0.0,1.0,2.0,1.2,2.0
RockNRolla,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18230159.408565,5.0,2.6666666666666665,0.0,1.0,1.0,4.0,3.3333333333333335,1.0,1.0,0.0,6.0,1.6666666666666667,1.0,0.0,0.0,3.0
Rocky,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4214867.83132405,5.0,5.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,7.0,0.0,1.0,1.0,0.0,1.0
Rocky Balboa,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25960059.7989977,5.0,2.0,0.0,1.0,0.0,4.0,2.0,0.0,3.0,0.0,6.0,3.0,0.0,0.0,1.0,3.0
